id,시설명,parkId,운영,종교,필터,img분석,운영_old,개인단/부부단,관내/관외,제목,설명,가격
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,"안치단(단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",55000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,개인단,,안치단(단)-개인단,"(분할납입기준,36개월)가로 28Cm, 세로 26Cm",60000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,개인단,,"안치단(단)-개인단(분할납입기준,36개월)","가로 28Cm, 세로 26Cm",60000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,개인단,,안치단(단)-개인단,"(분할납입기준,36개월)가로 28Cm, 세로 26Cm",60000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,"안치단(단)-부부단(분할납입기준,36개월)","가로 53Cm, 세로 26Cm",60000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,안치단(단)-부부단(일시납입기준),"가로 53Cm, 세로 26Cm",70000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,안치단(단)-부부단(일시납입기준),"가로 53Cm, 세로 26Cm",70000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,"안치단(단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",75000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,"안치단(단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",75000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,"안치단(단)-부부단(분할납입기준,36개월)","가로 53Cm, 세로 26Cm",80000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,"안치단(단)-부부단(분할납입기준,36개월)","가로 53Cm, 세로 26Cm",80000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,안치단(단)-부부단(일시납입기준),"가로 53Cm, 세로 26Cm",100000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,안치단(단)-부부단(일시납입기준),"가로 53Cm, 세로 26Cm",100000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,안치단(단)-부부단(일시납입기준),"가로 53Cm, 세로 26Cm",100000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,"안치단(단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",110000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,"안치단(단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",110000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,"안치단(단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",110000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,안치단(단)-부부단,"(분할납입기준,36개월)가로 53Cm, 세로 26Cm",120000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,"안치단(단)-부부단(분할납입기준,36개월)","가로 53Cm, 세로 26Cm",120000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,봉안당,부부단,,"안치단(단)-부부단(분할납입기준,36개월)","가로 53Cm, 세로 26Cm",120000000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,기타,,,크리스탈 슬림,7cm x 5cm x 18cm/플라스틱/국산,120000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,기타,,,원목 슬림,9cm x 5cm x 20cm/원목 등/국산,120000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,기타,,,원목 직사각,9cm x 5cm x 18cm/원목 등/국산,120000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,기타,,,알미늄 원목,10cm x 5cm x 15cm/알미늄 등/국산,140000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,기타,,,B형 큐브형,18cm x 18cm x 20cm/스텐/국산,600000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,기타,,,성경형,A형 cm x 18cm x 20cm/청동/국산 A형 18cm x 18cm x 20cm/청동/국산,700000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,기타,,,C형 물방울형,"cm x 18cm x 20cm/청동/국산, 18cm x 18cm x 20cm/청동/국산",700000
524,마라나타하늘정원,524,사설,,봉안당,봉안당,기타,,,D형 고서형(어린이용),cm x 20cm x 25cm/청동/국산 D형 고서형(어린이용)8cm x 20cm x 25cm/청동/국산,700000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,,,조화화분,조화꽃,10000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,개인단 테두리 틀조화꽃 틀,(x300) (300x300),30000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,부부단 테두리 틀조화꽃 틀,부부단 테두리 틀조화꽃 틀(x600) 부부단 테두리 틀조화꽃 틀(300x600),50000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,,,제사음식기본상,제사음식기본상,300000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,개인단 관리비,개인단 관리비1년,500000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,부부단 관리비,"(구 안치시), (1구 안치시)",500000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,부부단 관리비,"(구 안치시) 1년, (1구 안치시) 1년",800000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,개인단 임시안치,1년,5000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,일반실 개인단,"단영구사용, 300mm X 300mm 10단영구사용, 300mm X 300mm",10000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,개인단 임시안치,년 1년,10000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,일반실 개인단,"단영구사용, 300mm X 300mm, 10단영구사용",15000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,일반실 개인단,"단영구사용, 300mm X 300mm, 10단영구사용, 300mm X 300mm",18000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,일반실 개인단,"단영구사용, 300mm X 300mm, 일반실 개인단 10단영구사용, 300mm X 300mm",18000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,특별실 개인단,"단영구사용, 300mm X 300mm 특별실 개인단 9단영구사용, 300mm X 300mm",20000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,일반실 개인단,"단영구사용, 300mm X 300mm 일반실 개인단 10단영구사용, 300mm X 300mm",22000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,일반실 개인단,"10단영구사용, 300mm X 300mm, 단영구사용",25000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,특별실 개인단,"단영구사용, 300mm X 300mm 9단영구사용, 300mm X 300mm",25000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,특별실 개인단,"단영구사용, 300mm X 300mm 특별실 개인단 9단영구사용, 300mm X 300mm",25000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,일반실 개인단,"단영구사용, 10단영구사용, 300mm X 300mm",30000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,특별실 개인단,"단영구사용, 300mm X 300mm 특별실 개인단 9단영구사용, 300mm X 300mm",30000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,VIP실 개인단,"단영구사용, 300mm X 300mm VIP실 개인단 9단영구사용, 300mm X 300mm",30000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,일반실 개인단,"단영구사용, 300mm X 300mm 일반실 개인단 4단영구사용, 300mm X 300mm",35000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,일반실 개인단,"단영구사용, 300mm X 300mm 일반실 개인단 10단영구사용, 300mm X 300mm",35000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,일반실 개인단,"단영구사용, 300mm X 300mm1 10단영구사용, 300mm X 300mm1",35000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,특별실 개인단,"단영구사용, 300mm X 300mm, 특별실 개인단 9단영구사용, 300mm X 300mm",35000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,VIP실 개인단,"영구사용, 300mm X 300mm VIP실 개인단 9단영구사용, 300mm X 300mm",35000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,VIP실 개인단,"단영구사용, 300mm X 300mm, VIP실 개인단 9단영구사용, 300mm X 300mm",35000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,특별실 개인단,"단영구사용, 300mm X 300mm, 특별실 개인단 9단영구사용, 300mm X 300mm",40000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,특별실 부부단,"단영구사용, 600mm X 300mm",40000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,특별실 개인단,"단영구사용, 300mm X 300mm 특별실 개인단 9단영구사용, 300mm X 300mm",45000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,특별실 개인단,"300mm X 300mm, 영구사용, 특별실 개인단 9단, 300mm X 300mm, 영구사용",45000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,특별실 개인단,"단영구사용, 300mm X 300mm1",45000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,VIP실 개인단,"단영구사용, 300mm X 300mm VIP실 개인단 9단영구사용, 300mm X 300mm",45000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,특별실 부부단,"단영구사용, 600mm X 300mm 특별실 부부단 9단영구사용, 600mm X 300mm",50000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,특별실 부부단,"단영구사용, 600mm X 300mm 특별실 부부단 9단영구사용, 600mm X 300mm",50000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,VIP실 개인단,"단영구사용, 300mm X 300mm VIP실 개인단 9단영구사용, 300mm X 300mm",50000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,특별실 부부단,"단영구사용, 600mm X 300mm",60000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,VIP실 개인단,"단영구사용, 300mm X 300mm VIP실 개인단 9단영구사용, 300mm X 300mm",60000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,VIP실 부부단,"단영구사용, 600mm X 300mm VIP실 부부단 9단영구사용, 600mm X 300mm",60000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,특별실 부부단,"단영구사용, 600mm X 300mm 특별실 부부단 9단영구사용, 600mm X 300mm",70000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,VIP실 개인단,"단영구사용, 300mm X 300mm, 9단영구사용",70000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,VIP실 개인단,"단영구사용, 300mm X 300mm VIP실 개인단 9단영구사용, 300mm X 300mm",70000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,개인단,,VIP실 개인단,"단영구사용, 300mm X 300mm VIP실 개인단 9단영구사용, 300mm X 300mm",70000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,VIP실 부부단,"단영구사용, 600mm X 300mm VIP실 부부단 9단영구사용, 600mm X 300mm",70000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,VIP실 부부단,"단영구사용, 600mm X 300mm",70000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,특별실 부부단,"단영구사용, 600mm X 300mm",80000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,특별실 부부단,"단영구사용, 600mm X 300mm, 특별실 부부단 9단영구사용, 600mm X 300mm",90000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,특별실 부부단,"단영구사용, 600mm X 300mm",90000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,특별실 부부단,"단영구사용, 600mm X 300mm 9단영구사용, 600mm X 300mm",90000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,VIP실 부부단,"단영구사용, 600mm X 300mm VIP실 부부단 9단영구사용, 600mm X 300mm",90000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,VIP실 부부단 단영구사용,"600mm X 300mm VIP실 부부단 9단영구사용, 600mm X 300mm",100000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,VIP실 부부단,"단영구사용, 600mm X 300mm",120000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,VIP실 부부단,"단영구사용, 600mm X 300mm VIP실 부부단 9단영구사용, 600mm X 300mm",140000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,VIP실 부부단 단영구사용,"600mm X 300mm VIP실 부부단 9단영구사용, 600mm X 300mm",140000000
525,천국의계단추모관(재단법인천국),525,사설,,봉안당,봉안당,봉안당,부부단,,VIP실 부부단,"단영구사용, 600mm X 300mm VIP실 부부단 9단영구사용, 600mm X 300mm",140000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,,,액자-중아크릴,국내산 액자-중아크릴/국내산,15000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,,,깔개-소융,국내산 깔개-소융/국내산,15000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,,,꽃화병조화,국내산 꽃화병조화/국내산,20000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,,,액자-대아크릴,국내산 액자-대아크릴/국내산,20000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,,,리스-중조화,국내산,25000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,,,깔개,대융/국내산 깔개-대융/국내산,30000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,,,리스-대조화,국내산 리스-대조화/국내산,50000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,,,소크리스탈,국내산 소크리스탈/국내산,50000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,,,대크리스탈,국내산 대크리스탈/국내산,100000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,,,기본형유리나전칠기,국내산,400000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,,,중급형유리나전칠기,국내산 중급형유리나전칠기/국내산,800000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,,,고급형유리나전칠기,국내산 고급형유리나전칠기/국내산,1000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,,,고급특형유리나전칠기,국내산 고급특형유리나전칠기/국내산,1200000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,일반실 개인단,영구사용 일반실 개인단(8단)영구사용,26000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,일반실 개인단,(단)영구사용 (1단)영구사용,28000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,고급실 개인단,(단)영구사용 (1단)영구사용,32000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,고급실 개인단,(단)영구사용 (7단)영구사용,34000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,,,35000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,,,36000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,,,37000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,일반실 개인단,(단)영구사용 일반실 개인단(3단)영구사용,40000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,고급실II 개인단,(단)영구사용 (1단)영구사용,40000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,고급실II 개인단,(단)영구사용 고급실II 개인단(6단)영구사용,40000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,고급실 개인단,(단)영구사용 (6단)영구사용,42000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,일반실 개인단,(단)영구사용 일반실 개인단(4단)영구사용,44000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,일반실 개인단,(단)영구사용 일반실 개인단(6단)영구사용,44000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,일반실 개인단,(단)영구사용 일반실 개인단(5단)영구사용,46000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,고급실 개인단,(단)영구사용 (3단)영구사용,47000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,고급실 개인단,(단)영구사용 (5단)영구사용,47000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,고급실 개인단,(단)영구사용 (4단)영구사용,48000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,일반실 부부단,단 영구사용 일반실 부부단(8단) 영구사용,50000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,고급실II 개인단,(단)영구사용 고급실II 개인단(2단)영구사용,50000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,고급실II,개인단(단)영구사용,50000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,부부단,일반실 (1단) 영구사용,54000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,고급실II 개인단,(단)영구사용 고급실II 개인단(3단)영구사용,55000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,,고급실II 개인단,(단)영구사용 (4단)영구사용,55000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,고급실 부부단,(단)영구사용 고급실 부부단(1단)영구사용,62000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,부부단,고급실 (단)영구사용 고급실 (7단)영구사용,66000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,일반실 부부단,영구사용,68000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,일반실 부부단,"(단)영구사용, (8단)영구사용",70000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,부부단,고급실 (단)영구사용 고급실 (2단)영구사용,72000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,일반실 부부단,(단)영구사용 일반실 부부단(3단)영구사용,78000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,고급실II 부부단,(1단)영구사용,80000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,고급실II 부부단,(단)영구사용 (1단)영구사용,80000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,부부단,고급실 (단)영구사용 고급실 (6단)영구사용,82000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,일반실 부부단,(단)영구사용 일반실 부부단(6단)영구사용,86000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,일반실 부부단,단 영구사용 일반실 부부단(4단)영구사용,87000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,부부단,"일반실, (단)영구사용, (5단)영구사용",90000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,고급실 부부단,(단)영구사용1,92000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,부부단,고급실 (단)영구사용 고급실 (5단)영구사용,92000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,부부단,고급실 (단)영구사용 고급실 (4단)영구사용,94000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,고급실II 부부단,"(단)영구사용, (1단)영구사용",100000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,고급실II 부부단,"(단)영구사용, 고급실II 부부단(1단)영구사용",100000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,고급실II 부부단,(1단) 영구사용,110000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,,고급실II 부부단,(단)영구사용,110000000
526,그린피아추모공원,526,공설,,봉안당,"봉안당, 공원묘지",기타(관리비),개인단,,관리비,(위)10년1 (1위)10년1,5000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,,,봉안당 장식,봉안당 장식,10000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,,,사진 액자,,10000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,,,제례용 포,,10000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,,,돗자리,돗자리,10000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,,,제례용 정종,,15000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,,,표지석 장식,,20000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,,,제사상 미니어처,제사상 미니어처,20000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,,,돌화병,돌화병,50000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,,,제사상,~ ~,150000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,,,표지석,표지석,200000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,일반실 단 개인단사용료,5년 관리비 30만원 일반실 1단 개인단사용료 5년 관리비 30만원,25000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,일반실 단 개인단사용료,5년 관리비 30만원 일반실 1단 개인단사용료 5년 관리비 30만원,25000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,일반실 단 개인단사용료,5년 관리비 30만원 일반실 8단 개인단사용료 5년 관리비 30만원,30000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,고급실 단 개인단사용료,5년 관리비 1,35000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,,,35000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,개인단,"일반실 단, 5년 관리비",35000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,일반실 단 개인단사용료,5년 관리비,40000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,,,45000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,일반실 단 개인단사용료,5년 관리비 30만원 일반실 6단 개인단사용료 5년 관리비 30만원,45000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,VIP실 단 개인단사용료,/ 5년 관리비,50000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,일반실 단 개인단사용료,/ 5년 관리비 만원 일반실 4단 개인단사용료 / 5년 관리비 만원,50000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,일반실 단 개인단사용료,5년 관리비 30만원 일반실 4단 개인단사용료 5년 관리비 30만원,50000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,부부단,,일반실 단 부부단사용료,/ 5년 관리비 30만원 일반실 1단 부부단사용료 / 5년 관리비 30만원,50000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,부부단,,일반실 단 부부단사용료,/ 5년 관리비 30만원 일반실 1단 부부단사용료 / 5년 관리비 30만원,50000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,VIP실 단 개인단사용료,5년 관리비 30만원,60000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,고급실 단 개인단사용료,5년 관리비 30만원 고급실 3단 개인단사용료 5년 관리비 30만원,60000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,부부단,,일반실 단 부부단사용료,5년 관리비 30만원 일반실 8단 부부단사용료 5년 관리비 30만원,60000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,부부단,,고급실 단 부부단사용료,/ 5년 관리비 30만원,70000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,부부단,,일반실 단 부부단사용료,5년 관리비 30만원 일반실 2단 부부단사용료 5년 관리비 30만원,70000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,부부단,,일반실,단 부부단사용료 / 5년 관리비,70000000
527,중앙추모공원(재단법인 현) 봉안시설,527,공설,,"봉안당, 수목장",봉안당,봉안당,개인단,,VIP실 단 개인단사용료,5년 관리비 30만원 VIP실 3단 개인단사용료 5년 관리비 30만원,75000000
