ParkID,ParkName,Category,ItemName,Price,RawText
park-1439,정선하늘터,작업비,"화장 이용료개장유골-국가유공자 (관외)",150000,""
park-1439,정선하늘터,작업비,"화장 이용료개장유골-기타1(관외)",150000,""
park-1439,정선하늘터,장례용품,"납골함자개함",300000,""
park-1439,정선하늘터,장례용품,"납골함보석함,종교함",200000,""
park-1439,정선하늘터,장례용품,"납골함이중함,진공함",150000,""
park-1439,정선하늘터,장례용품,"납골함황토함, 소형함",100000,""
park-1439,정선하늘터,장례용품,"납골함나무함",20000,""
park-1439,정선하늘터,화장비,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-1440,포항시립구룡포화장장,화장비,"화장 이용료일반 (대인)-일반 (관내)",40000,""
park-1440,포항시립구룡포화장장,화장비,"화장 이용료일반 (대인)-일반 (인접/준관내)",40000,""
park-1440,포항시립구룡포화장장,화장비,"화장 이용료일반 (대인)-일반 (관외)",320000,""
park-1440,포항시립구룡포화장장,화장비,"화장 이용료일반 (소인)-일반 (관내)",30000,""
park-1440,포항시립구룡포화장장,화장비,"화장 이용료일반 (소인)-일반 (인접/준관내)",30000,""
park-1440,포항시립구룡포화장장,화장비,"화장 이용료일반 (소인)-일반 (관외)",240000,""
park-1440,포항시립구룡포화장장,화장비,"화장 이용료죽은태아-일반 (관내)",10000,""
park-1440,포항시립구룡포화장장,화장비,"화장 이용료죽은태아-일반 (인접/준관내)",10000,""
park-1440,포항시립구룡포화장장,화장비,"화장 이용료죽은태아-일반 (관외)",80000,""
park-1440,포항시립구룡포화장장,화장비,"화장 이용료무연고-일반 (관내)",20000,""
park-1440,포항시립구룡포화장장,화장비,"화장 이용료무연고-일반 (인접/준관내)",20000,""
park-1440,포항시립구룡포화장장,화장비,"화장 이용료무연고-일반 (관외)",160000,""
park-1440,포항시립구룡포화장장,작업비,"화장 이용료개장유골-일반 (관내)",20000,""
park-1440,포항시립구룡포화장장,작업비,"화장 이용료개장유골-일반 (인접/준관내)",20000,""
park-1440,포항시립구룡포화장장,작업비,"화장 이용료개장유골-일반 (관외)",160000,""
park-1440,포항시립구룡포화장장,화장비,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료일반 (대인)-일반 (관내)",160000,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료일반 (대인)-일반 (관외)",1000000,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료일반 (대인)-국립묘지안치대상배우자 (관내)",160000,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료일반 (대인)-국립묘지안치대상배우자 (관외)",1000000,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료일반 (소인)-일반 (관내)",130000,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료일반 (소인)-일반 (관외)",400000,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료일반 (소인)-국가유공예우자 (관내)",130000,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료일반 (소인)-국가유공예우자 (관외)",400000,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료일반 (소인)-국립묘지안치대상배우자 (관내)",130000,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료일반 (소인)-국립묘지안치대상배우자 (관외)",400000,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료죽은태아-일반 (관내)",50000,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료죽은태아-일반 (관외)",300000,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료무연고-일반 (관외)",1000000,""
park-1441,인천가족공원 승화원,작업비,"화장 이용료개장유골-일반 (관내)",100000,""
park-1441,인천가족공원 승화원,작업비,"화장 이용료개장유골-일반 (관외)",400000,""
park-1441,인천가족공원 승화원,화장비,"화장 이용료시소재병원에서 사망한 자",600000,""
park-1441,인천가족공원 승화원,화장비,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-1442,광주영락공원,화장비,"화장 이용료일반 (대인)-일반 (관내)",90000,""
park-1442,광주영락공원,화장비,"화장 이용료일반 (대인)-일반 (인접/준관내)",540000,""
park-1442,광주영락공원,화장비,"화장 이용료일반 (대인)-일반 (관외)",900000,""
park-1442,광주영락공원,화장비,"화장 이용료일반 (소인)-일반 (관내)",60000,""
park-1442,광주영락공원,화장비,"화장 이용료일반 (소인)-일반 (인접/준관내)",410000,""
park-1442,광주영락공원,화장비,"화장 이용료일반 (소인)-일반 (관외)",800000,""
park-1442,광주영락공원,화장비,"화장 이용료죽은태아-일반 (관내)",60000,""
park-1442,광주영락공원,화장비,"화장 이용료죽은태아-일반 (인접/준관내)",410000,""
park-1442,광주영락공원,화장비,"화장 이용료죽은태아-일반 (관외)",800000,""
park-1442,광주영락공원,화장비,"화장 이용료행려 (대인)-일반 (인접/준관내)",540000,""
park-1442,광주영락공원,화장비,"화장 이용료행려 (대인)-일반 (관외)",900000,""
park-1442,광주영락공원,작업비,"화장 이용료개장유골-일반 (관내)",23000,""
park-1442,광주영락공원,작업비,"화장 이용료개장유골-일반 (인접/준관내)",250000,""
park-1442,광주영락공원,작업비,"화장 이용료개장유골-일반 (관외)",340000,""
park-1442,광주영락공원,화장비,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-1443,사천시 누리원(화장시설),화장비,"화장 이용료관내-일반 (일반 (대인)",70000,""
park-1443,사천시 누리원(화장시설),화장비,"화장 이용료관외-일반 (일반 (대인)",500000,""
park-1443,사천시 누리원(화장시설),화장비,"화장 이용료관내-일반 (일반 (소인)",50000,""
park-1443,사천시 누리원(화장시설),화장비,"화장 이용료관외-일반 (일반 (소인)",300000,""
park-1443,사천시 누리원(화장시설),화장비,"화장 이용료관내-일반 (죽은태아)",35000,""
park-1443,사천시 누리원(화장시설),화장비,"화장 이용료관외-일반 (죽은태아)",120000,""
park-1443,사천시 누리원(화장시설),화장비,"화장 이용료관외-일반 (행려 (대인)",500000,""
park-1443,사천시 누리원(화장시설),화장비,"화장 이용료관외-일반 (행려 (소인)",300000,""
park-1443,사천시 누리원(화장시설),화장비,"화장 이용료관외-일반 (무연고)",150000,""
park-1443,사천시 누리원(화장시설),화장비,"화장 이용료관내-일반 (무연고)",40000,""
park-1443,사천시 누리원(화장시설),작업비,"화장 이용료관내-일반 (개장유골)",40000,""
park-1443,사천시 누리원(화장시설),작업비,"화장 이용료관외-일반 (개장유골)",150000,""
park-1443,사천시 누리원(화장시설),화장비,"화장 이용료관외-국립묘지안치대상배우자 (일반 (대인)",500000,""
park-1443,사천시 누리원(화장시설),화장비,"화장 이용료관내-국립묘지안치대상배우자 (일반 (대인)",70000,""
park-1443,사천시 누리원(화장시설),화장비,"화장 이용료관외-기타 (일반 (대인)",500000,""
park-1443,사천시 누리원(화장시설),화장비,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-1444,영주시화장장,화장비,"화장 이용료일반 (대인)-일반 (관내)",50000,""
park-1444,영주시화장장,화장비,"화장 이용료일반 (대인)-일반 (봉화)",150000,""
park-1444,영주시화장장,화장비,"화장 이용료일반 (대인)-일반 (관외)",400000,""
park-1444,영주시화장장,화장비,"화장 이용료일반 (소인)-일반 (관내)",40000,""
park-1444,영주시화장장,화장비,"화장 이용료일반 (소인)-일반 (봉화)",120000,""
park-1444,영주시화장장,화장비,"화장 이용료일반 (소인)-일반 (관외)",280000,""
park-1444,영주시화장장,화장비,"화장 이용료죽은태아-일반 (산모주소 관내)",25000,""
park-1444,영주시화장장,화장비,"화장 이용료죽은태아-일반 (산모주소 봉화)",75000,""
park-1444,영주시화장장,화장비,"화장 이용료죽은태아-일반 (산모주소 관외)",175000,""
park-1444,영주시화장장,화장비,"화장 이용료무연고-일반 (관내)",50000,""
park-1444,영주시화장장,화장비,"화장 이용료무연고-일반 (관외)",400000,""
park-1444,영주시화장장,작업비,"화장 이용료개장유골-일반 (관내)분묘주소 기준",30000,""
park-1444,영주시화장장,작업비,"화장 이용료개장유골-일반 (봉화)분묘주소 기준",90000,""
park-1444,영주시화장장,작업비,"화장 이용료개장유골-일반 (관외)분묘주소 기준",210000,""
park-1444,영주시화장장,화장비,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-1445,상주시승천원,화장비,"화장 이용료일반 (대인)-일반 (관내)",100000,""
park-1445,상주시승천원,화장비,"화장 이용료일반 (대인)-일반 (관외)",500000,""
park-1445,상주시승천원,화장비,"화장 이용료일반 (대인)-기타1(관외)",350000,""
park-1445,상주시승천원,화장비,"화장 이용료일반 (소인)-일반 (관내)",80000,""
park-1445,상주시승천원,화장비,"화장 이용료일반 (소인)-일반 (관외)",350000,""
park-1445,상주시승천원,화장비,"화장 이용료일반 (소인)-기타1(관외)",250000,""
park-1445,상주시승천원,화장비,"화장 이용료죽은태아-일반 (관내)",50000,""
park-1445,상주시승천원,화장비,"화장 이용료죽은태아-일반 (관외)",180000,""
park-1445,상주시승천원,화장비,"화장 이용료죽은태아-기타1(관외)",130000,""
park-1445,상주시승천원,화장비,"화장 이용료무연고-일반 (관내)",100000,""
park-1445,상주시승천원,화장비,"화장 이용료무연고-일반 (관외)",500000,""
park-1445,상주시승천원,작업비,"화장 이용료개장유골-일반 (관내)",50000,""
park-1445,상주시승천원,작업비,"화장 이용료개장유골-일반 (관외)",300000,""
park-1445,상주시승천원,작업비,"화장 이용료개장유골-기타1(관외)",210000,""
park-1445,상주시승천원,화장비,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-1446,서남권추모공원,화장비,"화장 이용료일반 (대인)-일반 (관내)",70000,""
park-1446,서남권추모공원,화장비,"화장 이용료일반 (대인)-일반 (인접/준관내)",300000,""
park-1446,서남권추모공원,화장비,"화장 이용료일반 (대인)-일반 (관외)",500000,""
park-1446,서남권추모공원,화장비,"화장 이용료일반 (소인)-일반 (관내)",45000,""
park-1446,서남권추모공원,화장비,"화장 이용료일반 (소인)-일반 (인접/준관내)",150000,""
park-1446,서남권추모공원,화장비,"화장 이용료일반 (소인)-일반 (관외)",300000,""
park-1446,서남권추모공원,화장비,"화장 이용료죽은태아-일반 (관내)",20000,""
park-1446,서남권추모공원,화장비,"화장 이용료죽은태아-일반 (인접/준관내)",70000,""
park-1446,서남권추모공원,화장비,"화장 이용료죽은태아-일반 (관외)",150000,""
park-1446,서남권추모공원,작업비,"화장 이용료개장유골-일반 (관내)",30000,""
park-1446,서남권추모공원,작업비,"화장 이용료개장유골-일반 (인접/준관내)",150000,""
park-1446,서남권추모공원,작업비,"화장 이용료개장유골-일반 (관외)",300000,""
park-1446,서남권추모공원,작업비,"화장 이용료개장유골-국민기초생활보장수급자 (관내)",30000,""
park-1446,서남권추모공원,작업비,"화장 이용료개장유골-국민기초생활보장수급자 (인접/준관내)",150000,""
park-1446,서남권추모공원,작업비,"화장 이용료개장유골-국민기초생활보장수급자 (관외)",300000,""
park-1446,서남권추모공원,화장비,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-1447,성남시장례문화사업소,화장비,"화장 이용료일반 (대인)-일반 (관내)",50000,""
park-1447,성남시장례문화사업소,화장비,"화장 이용료일반 (대인)-일반 (인접/준관내)",500000,""
park-1447,성남시장례문화사업소,화장비,"화장 이용료일반 (대인)-일반 (관외)",1000000,""
park-1447,성남시장례문화사업소,화장비,"화장 이용료일반 (대인)-기타1(관외)",500000,""
park-1447,성남시장례문화사업소,화장비,"화장 이용료일반 (소인)-일반 (관내)",44000,""
park-1447,성남시장례문화사업소,화장비,"화장 이용료일반 (소인)-일반 (인접/준관내)",250000,""
park-1447,성남시장례문화사업소,화장비,"화장 이용료일반 (소인)-일반 (관외)",500000,""
park-1447,성남시장례문화사업소,화장비,"화장 이용료죽은태아-일반 (관내)",20000,""
park-1447,성남시장례문화사업소,화장비,"화장 이용료죽은태아-일반 (인접/준관내)",150000,""
park-1447,성남시장례문화사업소,화장비,"화장 이용료죽은태아-일반 (관외)",300000,""
park-1447,성남시장례문화사업소,화장비,"화장 이용료무연고-일반 (인접/준관내)",500000,""
park-1447,성남시장례문화사업소,화장비,"화장 이용료무연고-일반 (관외)",1000000,""
park-1447,성남시장례문화사업소,작업비,"화장 이용료개장유골-일반 (관내)",26000,""
park-1447,성남시장례문화사업소,작업비,"화장 이용료개장유골-일반 (인접/준관내)",400000,""
park-1447,성남시장례문화사업소,작업비,"화장 이용료개장유골-일반 (관외)",400000,""
park-1447,성남시장례문화사업소,화장비,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-1448,전주시승화원,기본비용,"화장 사용료 (일반)(대인)-일반 (관내)",140000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (일반)(대인)-일반 (인접/준관내)",600000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (일반)(대인)-일반 (관외)",1000000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (일반)(소인)-일반 (관내)",70000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (일반)(소인)-일반 (인접/준관내)",300000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (일반)(소인)-일반 (관외)",500000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (죽은태아)-일반 (관내)",50000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (죽은태아)-일반 (인접/준관내)",200000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (죽은태아)-일반 (관외)",350000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (무연고)-일반 (관내)",140000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (무연고)-일반 (인접/준관내)",600000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (무연고)-일반 (관외)",1000000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (개장유골)-일반 (관내)",50000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (개장유골)-일반 (인접/준관내)",200000,""
park-1448,전주시승화원,기본비용,"화장 사용료 (개장유골)-일반 (관외)",350000,""
park-1448,전주시승화원,화장비,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-1449,대전시정수원,화장비,"화장 이용료일반 (대인)-일반 (관내)",90000,""
park-1449,대전시정수원,화장비,"화장 이용료일반 (대인)-일반 (인접/준관내)",330000,""
park-1449,대전시정수원,화장비,"화장 이용료일반 (대인)-일반 (관외)",570000,""
park-1449,대전시정수원,화장비,"화장 이용료일반 (소인)-일반 (관내)",65000,""
park-1449,대전시정수원,화장비,"화장 이용료일반 (소인)-일반 (인접/준관내)",180000,""
park-1449,대전시정수원,화장비,"화장 이용료일반 (소인)-일반 (관외)",290000,""
park-1449,대전시정수원,화장비,"화장 이용료죽은태아-일반 (관내)",40000,""
park-1449,대전시정수원,화장비,"화장 이용료죽은태아-일반 (인접/준관내)",90000,""
park-1449,대전시정수원,화장비,"화장 이용료죽은태아-일반 (관외)",140000,""
park-1449,대전시정수원,화장비,"화장 이용료무연고-일반 (인접/준관내)",330000,""
park-1449,대전시정수원,화장비,"화장 이용료무연고-일반 (관외)",570000,""
park-1449,대전시정수원,작업비,"화장 이용료개장유골-일반 (관내)",45000,""
park-1449,대전시정수원,작업비,"화장 이용료개장유골-일반 (인접/준관내)",110000,""
park-1449,대전시정수원,작업비,"화장 이용료개장유골-일반 (관외)",170000,""
park-1449,대전시정수원,화장비,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-1450,울산하늘공원 승화원,화장비,"화장 이용료일반 (대인)-일반 (관내)",140000,""
park-1450,울산하늘공원 승화원,화장비,"화장 이용료일반 (대인)-일반 (인접/준관내)",300000,""
park-1450,울산하늘공원 승화원,화장비,"화장 이용료일반 (대인)-일반 (관외)",800000,""
park-1450,울산하늘공원 승화원,화장비,"화장 이용료일반 (대인)-기타1(관내)",28000,""
park-1450,울산하늘공원 승화원,화장비,"화장 이용료일반 (소인)-일반 (관내)",120000,""
park-1450,울산하늘공원 승화원,화장비,"화장 이용료일반 (소인)-일반 (인접/준관내)",200000,""
park-1450,울산하늘공원 승화원,화장비,"화장 이용료일반 (소인)-일반 (관외)",500000,""
park-1450,울산하늘공원 승화원,화장비,"화장 이용료일반 (소인)-기타1(관내)",24000,""
park-1450,울산하늘공원 승화원,화장비,"화장 이용료죽은태아-일반 (관내)",50000,""
park-1450,울산하늘공원 승화원,화장비,"화장 이용료죽은태아-일반 (인접/준관내)",100000,""
park-1450,울산하늘공원 승화원,화장비,"화장 이용료죽은태아-일반 (관외)",250000,""
park-1450,울산하늘공원 승화원,작업비,"화장 이용료개장유골-일반 (관내)",60000,""
park-1450,울산하늘공원 승화원,작업비,"화장 이용료개장유골-일반 (인접/준관내)",120000,""
park-1450,울산하늘공원 승화원,작업비,"화장 이용료개장유골-일반 (관외)",300000,""
park-1450,울산하늘공원 승화원,화장비,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-1451,원주추모공원 화장장,화장비,"화장 이용료일반 (대인)-일반 (관내)",100000,""
park-1451,원주추모공원 화장장,화장비,"화장 이용료일반 (대인)-일반 (관외)",900000,""
park-1451,원주추모공원 화장장,화장비,"화장 이용료일반 (소인)-일반 (관내)",80000,""
park-1451,원주추모공원 화장장,화장비,"화장 이용료일반 (소인)-일반 (관외)",400000,""
park-1451,원주추모공원 화장장,화장비,"화장 이용료죽은태아-일반 (관내)",40000,""
park-1451,원주추모공원 화장장,화장비,"화장 이용료죽은태아-일반 (관외)",200000,""
park-1451,원주추모공원 화장장,화장비,"화장 이용료행려 (대인)-일반 (관외)",900000,""
park-1451,원주추모공원 화장장,화장비,"화장 이용료행려 (소인)-일반 (관외)",400000,""
park-1451,원주추모공원 화장장,화장비,"화장 이용료무연고-일반 (관외)",900000,""
park-1451,원주추모공원 화장장,작업비,"화장 이용료개장유골-일반 (관내)",80000,""
park-1451,원주추모공원 화장장,작업비,"화장 이용료개장유골-일반 (관외)",400000,""
park-1451,원주추모공원 화장장,화장비,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-1452,통영시추모공원,화장비,"화장 이용료관외-일반 (일반 (대인)",800000,""
park-1452,통영시추모공원,화장비,"화장 이용료관내-일반 (일반 (대인)",100000,""
park-1452,통영시추모공원,화장비,"화장 이용료관외-일반 (일반 (소인)",400000,""
park-1452,통영시추모공원,화장비,"화장 이용료관내-일반 (일반 (소인)",70000,""
park-1452,통영시추모공원,화장비,"화장 이용료관내-일반 (죽은태아)",40000,""
park-1452,통영시추모공원,화장비,"화장 이용료관외-일반 (죽은태아)",200000,""
park-1452,통영시추모공원,작업비,"화장 이용료관외-일반 (개장유골)",300000,""
park-1452,통영시추모공원,작업비,"화장 이용료관내-일반 (개장유골)",50000,""
