ParkID,ParkName,Category,ItemName,Price,RawText
park-0509,정토사 극락원,안치단,"4층 자비실,광명실 (고급A)2단",7300000,""
park-0509,정토사 극락원,안치단,"4층 자비실,광명실 (고급A)3,,4,5단",8200000,""
park-0509,정토사 극락원,안치단,"4층 자비실,광명실 (고급A)6단",7700000,""
park-0509,정토사 극락원,안치단,"4층 자비실,광명실 (고급A)7단",6500000,""
park-0509,정토사 극락원,안치단,"4층 지혜실,복덕실 (고급B)1단",5300000,""
park-0509,정토사 극락원,안치단,"4층 지혜실,복덕실 (고급B)2단",6800000,""
park-0509,정토사 극락원,안치단,"4층 지혜실,복덕실 (고급B)3,,4,5단",7800000,""
park-0509,정토사 극락원,안치단,"4층 지혜실,복덕실 (고급B)6단",7100000,""
park-0509,정토사 극락원,안치단,"4층 지혜실,복덕실 (고급B)7단",5700000,""
park-0509,정토사 극락원,안치단,"4층 정각실1단",4500000,""
park-0509,정토사 극락원,안치단,"4층 정각실2단",5800000,""
park-0509,정토사 극락원,안치단,"4층 정각실3,4,5,단",7000000,""
park-0509,정토사 극락원,안치단,"4층 정각실6단",6500000,""
park-0509,정토사 극락원,안치단,"4층 정각실7단",4900000,""
park-0509,정토사 극락원,안치단,"4층 청정실1단",4300000,""
park-0509,정토사 극락원,안치단,"4층 청정실2단",5600000,""
park-0509,정토사 극락원,안치단,"4층 청정실3,4,5단",6800000,""
park-0509,정토사 극락원,안치단,"4층 청정실6단",6300000,""
park-0509,정토사 극락원,안치단,"4층 청정실7단",4700000,""
park-0509,정토사 극락원,안치단,"4층 자비실,광명실 (고급A)1단",12200000,""
park-0509,정토사 극락원,안치단,"4층 자비실,광명실 (고급A)2단",14600000,""
park-0509,정토사 극락원,안치단,"4층 자비실,광명실 (고급A)3,4,5단",16400000,""
park-0509,정토사 극락원,안치단,"4층 자비실,광명실 (고급A)6단",15400000,""
park-0509,정토사 극락원,안치단,"4층 자비실,광명실 (고급A)7단",13000000,""
park-0509,정토사 극락원,안치단,"4층 지혜실,복덕실 (고급B)1단",10600000,""
park-0509,정토사 극락원,안치단,"4층 지혜실,복덕실 (고급B)2단",13600000,""
park-0509,정토사 극락원,안치단,"4층 지혜실,복덕실 (고급B)3,4,5단",15600000,""
park-0509,정토사 극락원,안치단,"4층 지혜실,복덕실 (고급B)6단",14200000,""
park-0509,정토사 극락원,안치단,"4층 지혜실,복덕실 (고급B)7단",11400000,""
park-0509,정토사 극락원,안치단,"4층 부부단중에서/가변칸 (2위)1단~7단/ 추가금",400000,""
park-0509,정토사 극락원,안치단,"4층 정각실1단",9000000,""
park-0509,정토사 극락원,안치단,"4층 정각실2단",11600000,""
park-0509,정토사 극락원,안치단,"4층 정각실3,4,5단",14000000,""
park-0509,정토사 극락원,안치단,"4층 정각실6단",13000000,""
park-0509,정토사 극락원,안치단,"4층 정각실7단",9800000,""
park-0509,정토사 극락원,안치단,"4층 청정실1단",8600000,""
park-0509,정토사 극락원,안치단,"4층 청정실2단",11200000,""
park-0509,정토사 극락원,안치단,"4층 청정실3,4,5단",13600000,""
park-0509,정토사 극락원,안치단,"4층 청정실6단",12600000,""
park-0509,정토사 극락원,안치단,"4층 청정실7단",9400000,""
park-0509,정토사 극락원,안치단,"4층 인연실 (정기한 30년)1단",2500000,""
park-0509,정토사 극락원,안치단,"4층 인연실 (정기한 30년)2단",3900000,""
park-0509,정토사 극락원,안치단,"4층 인연실 (정기한 30년)3,4,5단",4750000,""
park-0509,정토사 극락원,안치단,"4층 인연실 (정기한 30년)6단",4500000,""
park-0509,정토사 극락원,안치단,"4층 인연실 (정기한 30년)7단",2800000,""
park-0509,정토사 극락원,안치단,"4층 인연실 (정기한 30년)1단",5000000,""
park-0509,정토사 극락원,안치단,"4층 인연실 (정기한 30년)2단",7800000,""
park-0509,정토사 극락원,안치단,"4층 인연실 (정기한 30년)3,4,5단",9500000,""
park-0509,정토사 극락원,안치단,"4층 인연실 (정기한 30년)6단",9000000,""
park-0509,정토사 극락원,안치단,"4층 인연실 (정기한 30년)7단",5600000,""
park-0509,정토사 극락원,관리비,"관리비1년",40000,""
park-0509,정토사 극락원,안치단,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-0510,분당추모공원휴,안치단,"야외봉안담 1단",2000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 2단",3000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 3단",4000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 4단",5000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 5단",5500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 6단",4500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 7단",3500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 8단",2500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 9단",1500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 1단",3000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 2단",5000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 3단",6500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 4단",7500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 5단",8000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 6단",7000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 7단",6000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 8단",4000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 9단",2500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 1단크리스탈 묘역 (측면)",3000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 2단크리스탈 묘역 (측면)",4000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 3단크리스탈 묘역 (측면)",5000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 4단크리스탈 묘역 (측면)",6000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 5단크리스탈 묘역 (측면)",6500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 6단크리스탈 묘역 (측면)",5500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 7단크리스탈 묘역 (측면)",4000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 8단크리스탈 묘역 (측면)",3000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 9단크리스탈 묘역 (측면)",2000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 1단크리스탈 묘역 (측면)",5000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 2단크리스탈 묘역 (측면)",7000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 3단크리스탈 묘역 (측면)",9000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 4단크리스탈 묘역 (측면)",11000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 5단크리스탈 묘역 (측면)",12000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 6단크리스탈 묘역 (측면)",10000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 7단크리스탈 묘역 (측면)",7000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 8단크리스탈 묘역 (측면)",5000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 9단크리스탈 묘역 (측면)",3000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 1단 (측면)2층 고급실",3000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 1단 (정면)2층 고급실",4000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 2단 (측면)2층 고급실",4500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 2단 (정면)2층 고급실",5000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 3단2층 고급실",6000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 4단 (측면)2층 고급실",7000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 4단 (정면)2층 고급실",7500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 5단 (측면)2층 고급실",7500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 5단 (정면)2층 고급실",8000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 6단 (측면)2층 고급실",7000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 6단 (정면)2층 고급실",7500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 7단 (측면)2층 고급실",5500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 7단 (정면)2층 고급실",6000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 8단 (측면)2층 고급실",3500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 8단 (정면)2층 고급실",4000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 9단 (측면)2층 고급실",2000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 9단 (정면)2층 고급실",3000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 1단2층 고급실",6000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 2단2층 고급실",9000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 3단2층 고급실",12000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 4단2층 고급실",14000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 5단2층 고급실",15000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 6단2층 고급실",14000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 7단2층 고급실",11000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 8단2층 고급실",7000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 9단2층 고급실",4000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 1단 (측면)3층 고급실",4000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 1단 (정면)3층 고급실",4500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 2단 (측면)3층 고급실",5000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 2단 (정면)3층 고급실",5500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 3단 (측면)3층 고급실",6500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 3단 (정면)3층 고급실",7000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 4단 (측면)3층 고급실",8000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 4단 (정면)3층 고급실",8500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 5단 (측면)3층 고급실",8500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 5단 (정면)3층 고급실",9000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 6단 (측면)3층 고급실",7500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 6단 (정면)3층 고급실",8000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 7단 (측면)3층 고급실",6000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 7단 (정면)3층 고급실",6500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 8단 (측면)3층 고급실",4500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 8단 (정면)3층 고급실",5000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 9단 (측면)3층 고급실",3000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 9단 (정면)3층 고급실",3500000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 1단3층 고급실",8000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 2단3층 고급실",10000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 3단3층 고급실",13000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 4단3층 고급실",16000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 5단3층 고급실",17000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 6단3층 고급실",15000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 7단3층 고급실",12000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 8단3층 고급실",9000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 9단3층 고급실",6000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 1단2층 특별실",13000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 2단2층 특별실",14000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 3단2층 특별실",15000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 4단2층 특별실",15000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 5단2층 특별실",15000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 6단2층 특별실",14000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 1단2층 특별실",23000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 2단2층 특별실",25000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 3단2층 특별실",29000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 4단2층 특별실",29000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 5단2층 특별실",29000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 6단2층 특별실",25000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 1단3층 특별실",14000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 2단3층 특별실",15000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 3단3층 특별실",17000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 4단3층 특별실",18000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 5단3층 특별실",17000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 6단3층 특별실",15000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 1단3층 특별실",25000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 2단3층 특별실",29000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 3단3층 특별실",32000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 4단3층 특별실",35000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 5단3층 특별실",32000000,""
park-0510,분당추모공원휴,안치단,"실내봉안당 6단3층 특별실",29000000,""
park-0510,분당추모공원휴,관리비,"야외봉안담 관리비1년",40000,""
park-0510,분당추모공원휴,관리비,"야외봉안담 관리비1년 (안치 위수에 따라 적용)",80000,""
park-0510,분당추모공원휴,관리비,"실내봉안당 관리비1년",50000,""
park-0510,분당추모공원휴,관리비,"실내봉안단 관리비1년 (안치 위수에 따라 적용)",100000,""
park-0510,분당추모공원휴,관리비,"실내봉안당 특별실 관리비1년",80000,""
park-0510,분당추모공원휴,관리비,"실내봉안당 특별실 관리비1년 (안치 위수에 따라 적용)",160000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 1단크리스탈묘역 (정면)",3500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 2단크리스탈묘역 (정면)",4500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 3단크리스탈묘역 (정면)",5500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 4단크리스탈묘역 (정면)",6500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 5단크리스탈묘역 (정면)",7000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 6단크리스탈묘역 (정면)",6000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 7단크리스탈묘역 (정면)",4500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 8단크리스탈묘역 (정면)",3500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 9단크리스탈묘역 (정면)",2500000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 1단크리스탈묘역 (정면)",6000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 2단크리스탈묘역 (정면)",8000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 3단크리스탈묘역 (정면)",10000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 4단크리스탈묘역 (정면)",12000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 5단크리스탈묘역 (정면)",13000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 6단크리스탈묘역 (정면)",11000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 7단크리스탈묘역 (정면)",8000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 8단크리스탈묘역 (정면)",6000000,""
park-0510,분당추모공원휴,안치단,"야외봉안담 9단크리스탈묘역 (정면)",4000000,""
park-0510,분당추모공원휴,안치단,"한국장례문화진흥원 [04552] 서울특별시 중구 수표로 23 인농빌딩 7층, TEL : 1577-4129, FAX : 02-6919-",1475,""
park-0511,해인사 고불암무량수전,관리비,"관리비10년",500000,""
park-0511,해인사 고불암무량수전,관리비,"관리비 (1기) 당10년",500000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 일반 (부부)1단",9000000,""
park-0511,해인사 고불암무량수전,안치단,"2B 방 (부부)4단",10000000,""
park-0511,해인사 고불암무량수전,안치단,"2B 방 (부부)5단",10000000,""
park-0511,해인사 고불암무량수전,안치단,"2B 방 (부부)6단",10000000,""
park-0511,해인사 고불암무량수전,안치단,"2B 방 (부부)7단",8500000,""
park-0511,해인사 고불암무량수전,안치단,"2B 방 (부부)8단",7000000,""
park-0511,해인사 고불암무량수전,안치단,"2B 방 (부부)9단",6000000,""
park-0511,해인사 고불암무량수전,안치단,"2C 방 (개인)1단",3000000,""
park-0511,해인사 고불암무량수전,안치단,"2C 방 (개인)2단",4000000,""
park-0511,해인사 고불암무량수전,안치단,"2C 방 (개인)3단",5000000,""
park-0511,해인사 고불암무량수전,안치단,"2C 방 (개인)4단",6000000,""
park-0511,해인사 고불암무량수전,안치단,"2C 방 (개인)5단",6000000,""
park-0511,해인사 고불암무량수전,안치단,"2C 방 (개인)6단",6000000,""
park-0511,해인사 고불암무량수전,안치단,"2C 방 (개인)7단",5000000,""
park-0511,해인사 고불암무량수전,안치단,"2C 방 (개인)8단",3500000,""
park-0511,해인사 고불암무량수전,안치단,"2C 방 (개인)9단",3000000,""
park-0511,해인사 고불암무량수전,안치단,"2B 방 (부부)3단",8500000,""
park-0511,해인사 고불암무량수전,안치단,"2B 방 (부부)2단",7000000,""
park-0511,해인사 고불암무량수전,안치단,"2B 방 (부부)1단",6000000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 일반 (부부)2단",11000000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 일반 (부부)3단",13000000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 일반 (부부)4단",15000000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 일반 (부부)5단",15000000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 일반 (부부)6단",13000000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 일반 (부부)7단",11000000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 일반 (부부)8단",9000000,""
park-0511,해인사 고불암무량수전,안치단,"22A 방 아치 (부부)1딘",10000000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 아치 (부부)2단",15000000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 아치 (부부)3단",20000000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 아치 (부부)4단",25000000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 아치 (부부)5단",25000000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 아치 (부부)6단",30000000,""
park-0511,해인사 고불암무량수전,안치단,"2A 방 아치 (개인)8단",9000000,""
park-0511,해인사 고불암무량수전,안치단,"2D 방 (부부)1단",6000000,""
park-0511,해인사 고불암무량수전,안치단,"2D 방 (부부)2단",7000000,""
