ParkID,ParkName,Category,ItemName,Price,RawText
park-0002,(재)실로암공원묘원,매장묘,매장묘 (4평형,15339000,"[포함: 단봉)사용료, 5년관리비, 매장작업비, 봉분설치비, 1인석물비용 1회 각자대포함 총계 15, 339,] / (금액: 000원 부터) / 매장묘(4평형/단봉) 사용료, 5 년 관리비, 매장작업비, 봉분설치비, 1인석물비용 1회 각자대 포함 총계 15,339,000~"
park-0002,(재)실로암공원묘원,매장묘,매장묘 (4평형,23823000,"[포함: 쌍봉)사용료, 5년관리비, 매장작업비, 봉분설치비, 1인석물비용 1회 각자대포함 총계 23, 823,] / (금액: 000원 부터) / 매장묘(4평형/쌍봉) 사용료, 5 년 관리비, 매장작업비, 봉분설치비, 1인석물비용 1회 각자대 포함 총계 23,823,000~"
park-0002,(재)실로암공원묘원,봉안묘,봉안묘 (6위 세트) 신형,24000000,"(금액: 24,000,000원 부터)"
park-0002,(재)실로암공원묘원,봉안묘,봉안묘 (16위 세트),35000000,"(금액: 35,000,000원 부터)"
park-0002,(재)실로암공원묘원,매장묘,평장,5273180,"(2.5평형)2위 위트5, 273, / (금액: 180원 부터) / 평장(2.5평형)2위세트 5,273,180~"
park-0002,(재)실로암공원묘원,매장묘,매장,800000,"(금액: 800,000원 부터)"
park-0002,(재)실로암공원묘원,매장묘,안치료,400000,"(금액: 400,000원 부터)"
park-0002,(재)실로암공원묘원,봉안묘,봉안묘 (4위 세트) 신형,19200000,"(금액: 19,200,000원 부터)"
park-0002,(재)실로암공원묘원,봉안묘,봉안묘 (9위 세트) 신형,28000000,"(금액: 28,000,000원 부터)"
park-0002,(재)실로암공원묘원,봉안묘,봉안묘 (2위 세트) 신형,15200000,"(금액: 15,200,000원 부터)"
park-0002,(재)실로암공원묘원,매장묘,경계석비 1m,145000,"(금액: 145,000원 부터)"
park-0002,(재)실로암공원묘원,매장묘,천판,150000,"(금액: 150,000)"
park-0002,(재)실로암공원묘원,석물비,"4기, 9기 비석",185000,"[상세: 좌대] / (금액: 185,000)"
park-0002,(재)실로암공원묘원,작업비,개장작업비,200000,"[상세: 평장] / (소형,석도홍)"
park-0002,(재)실로암공원묘원,석물비,입주비석,620000,[상세: 도홍 평장]
park-0002,(재)실로암공원묘원,작업비,매장작업비,400000,[상세: 함]
park-0003,(재)삼덕공원묘원,기본비용,묘지사용료 (1평),1600000,
park-0003,(재)삼덕공원묘원,관리비,묘지관리비 (1평),19000,관리비 1평형 / 년간
park-0003,(재)삼덕공원묘원,석물비,시설물상석 (소),550000,
park-0003,(재)삼덕공원묘원,석물비,시설물상석 (중),650000,
park-0003,(재)삼덕공원묘원,석물비,시설물상석 (대),950000,
park-0003,(재)삼덕공원묘원,석물비,시설물상석,1600000,(고흥석3.0)+부속
park-0003,(재)삼덕공원묘원,매장묘,시설물향로석셋트,700000,
park-0003,(재)삼덕공원묘원,매장묘,시설물화병 (2ea),250000,
park-0003,(재)삼덕공원묘원,석물비,시설물비석 (소),650000,
park-0003,(재)삼덕공원묘원,석물비,시설물비석 (중),750000,
park-0003,(재)삼덕공원묘원,석물비,시설물비석 (대),1500000,
park-0003,(재)삼덕공원묘원,석물비,시설물갓비석,2300000,[상세: 세트]
park-0003,(재)삼덕공원묘원,매장묘,둘래석가사,2500000,
park-0003,(재)삼덕공원묘원,석물비,둘레석 2단,2800000,
park-0003,(재)삼덕공원묘원,석물비,둘레석 3단,3000000,
park-0003,(재)삼덕공원묘원,석물비,둘레석흑사각,3300000,
park-0003,(재)삼덕공원묘원,석물비,둘레석아자형,3800000,
park-0003,(재)삼덕공원묘원,석물비,둘레석조각둘레석 (무궁화),4600000,
park-0003,(재)삼덕공원묘원,석물비,둘레석좌청우백/무궁화,6000000,(大)신형
park-0003,(재)삼덕공원묘원,매장묘,시설물가족 2위 (평장형),7000000,
park-0003,(재)삼덕공원묘원,매장묘,시설물가족 4위 (평장형),9600000,
park-0003,(재)삼덕공원묘원,매장묘,시설물가족 6위 (평장형),12200000,
park-0003,(재)삼덕공원묘원,매장묘,시설물 6위 위각매장세트,10900000,
park-0003,(재)삼덕공원묘원,매장묘,시설물 12위 위각돌뚜껑세트,9900000,
park-0003,(재)삼덕공원묘원,석물비,둘레석원형 (기본형),5600000,
park-0003,(재)삼덕공원묘원,석물비,둘레석원형 (조각),7200000,
park-0003,(재)삼덕공원묘원,매장묘,시설물 (1위) 위장세트,2500000,
park-0003,(재)삼덕공원묘원,작업비,매장작업비 (생장),1000000,[상세: 1기 기] / [상세: 토지개토작업 및 안장비용]
park-0003,(재)삼덕공원묘원,작업비,매장작업비 (화장),550000,[상세: 1기 기] / [상세: 토지개토작업 및 안장비용]
park-0003,(재)삼덕공원묘원,작업비,봉분작업비,500000,"[상세: 사각봉분작업500] / 000~900,000 형태별 차등부과"
park-0003,(재)삼덕공원묘원,작업비,봉분작업비,1000000,[상세: 사각대형] / 원형봉분작업
park-0003,(재)삼덕공원묘원,작업비,흙봉작업비 (1.5평),1900000,
park-0003,(재)삼덕공원묘원,작업비,흙봉작업비 (3평),2200000,흙봉작업비 3평형이상
park-0003,(재)삼덕공원묘원,봉안묘,봉안묘안치작업18기 기하,200000,판재안치
park-0003,(재)삼덕공원묘원,봉안묘,봉안묘안치작업18기 기상,300000,평장묘
park-0003,(재)삼덕공원묘원,매장묘,봉분수선비 450,450000,"000~950,000 형태별 차등부과"
park-0003,(재)삼덕공원묘원,작업비,개장정리비 (3평),350000,"[상세: 350, 000~400, 000형태별 차등부과] / 개장정리비 3평형미만(350,000~400,000형태별 차등부과)"
park-0003,(재)삼덕공원묘원,작업비,개장정리비 (3평),500000,개장정리비 3평형이상
park-0003,(재)삼덕공원묘원,작업비,개장정리비,600000,(6평)이상 원둘레 / 개장정리비 6평형이상 원둘레
park-0003,(재)삼덕공원묘원,매장묘,각자작업친환경추가안치각자,200000,
park-0003,(재)삼덕공원묘원,봉안묘,각자작업봉안묘판재각자/평장묘각자,200000,(기당)
park-0003,(재)삼덕공원묘원,매장묘,석관매장용,1200000,
park-0003,(재)삼덕공원묘원,매장묘,석관봉안용,350000,
park-0003,(재)삼덕공원묘원,석물비,비석,4000,[상세: 각자비小]
park-0003,(재)삼덕공원묘원,석물비,비석,9000,[상세: 각자비大]
park-0003,(재)삼덕공원묘원,봉안묘,시설물부부봉안묘,4200000,
park-0003,(재)삼덕공원묘원,매장묘,시설물춘일/장명등,2200000,
park-0003,(재)삼덕공원묘원,매장묘,시설물용호망두,2700000,
park-0003,(재)삼덕공원묘원,석물비,비석,150000,"[상세: 해체/재설치작업] / (小,中)"
park-0003,(재)삼덕공원묘원,석물비,비석,200000,"[상세: 해체/재설치작업] / (大,갓비석)"
park-0003,(재)삼덕공원묘원,매장묘,석재향로小,150000,
park-0003,(재)삼덕공원묘원,매장묘,충관비-,350000,
park-0003,(재)삼덕공원묘원,작업비,가묘매장작업비,1100000,(생장)1기 기 / [상세: 토지개토작업 및 안장비용]
park-0003,(재)삼덕공원묘원,작업비,흙봉작업비,2400000,(3.5평)~6평형 이상 대형(크기별상이~) / 흙봉작업비 3.5평형~6평형 이상 대형(크기별상이~)
park-0003,(재)삼덕공원묘원,석물비,석물이동설치 작업,100000,(A형)이동설치작업
park-0003,(재)삼덕공원묘원,석물비,석물이동설치 작업,200000,(B형)이동설치작업
park-0003,(재)삼덕공원묘원,석물비,석물이동설치 작업,300000,(C형)이동설치작업
park-0003,(재)삼덕공원묘원,매장묘,나무제거,30000,"(그루당)30,000~50,000 1m 미만 및 이상으로 차등부과"
park-0003,(재)삼덕공원묘원,작업비,가묘매장작업비,600000,(화장)1기 기 / [상세: 토지개토작업 및 안장비용]
park-0004,재단법인울산공원묘원,기본비용,사용료 1평,4950000,[포함: 30년 기준] / 사용료 1평/30 년 기준
park-0004,재단법인울산공원묘원,관리비,묘지관리비 (1평),46000,관리비 1평/1 년 기준
park-0004,재단법인울산공원묘원,매장묘,혼유석,2200000,(상석)(2.3尺)부가세 포함
park-0004,재단법인울산공원묘원,매장묘,혼유석,2750000,(상석)(2.5尺)부가세 포함
park-0004,재단법인울산공원묘원,매장묘,혼유석,3300000,(상석)(2.7尺)부가세 포함
park-0004,재단법인울산공원묘원,매장묘,오석혼유석,2750000,(상석)(2.3尺)부가세 포함
park-0004,재단법인울산공원묘원,매장묘,오석혼유석,3300000,(상석)(2.5尺)부가세 포함
park-0004,재단법인울산공원묘원,매장묘,오석혼유석,3960000,(상석)(2.7尺)부가세 포함
park-0004,재단법인울산공원묘원,매장묘,신도비 2.5尺각자비 별도,2200000,"운반 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,매장묘,신도비 2.7尺각자비 별도,3300000,"운반 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,매장묘,와비 2.5尺각자비 별도,2750000,"운반 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,매장묘,와비 2.7尺각자비 별도,3300000,"운반 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,매장묘,개석 3尺운반 및 설치비용 포함,440000,부가세 포함
park-0004,재단법인울산공원묘원,작업비,매장작업비,1450000,[상세: 부가세 포함]
park-0004,재단법인울산공원묘원,매장묘,봉분,1150000,"[포함: 봉수선(1평~2평)부가세 포함, 작업환경에 따라 추가비용 발생] / 봉분작업비/봉수선(1평~2평)부가세 포함, 작업환경에 따라 추가비용 발생"
park-0004,재단법인울산공원묘원,매장묘,봉분,1300000,"[포함: 봉수선(3평~4평)부가세 포함, 작업환경에 따라 추가비용 발생] / 봉분작업비/봉수선(3평~4평)부가세 포함, 작업환경에 따라 추가비용 발생"
park-0004,재단법인울산공원묘원,매장묘,봉분,1450000,"[포함: 봉수선(5평~6평)부가세 포함, 작업환경에 따라 추가비용 발생] / 봉분작업비/봉수선(5평~6평)부가세 포함, 작업환경에 따라 추가비용 발생"
park-0004,재단법인울산공원묘원,작업비,안치작업비,900000,(평장.봉안)부가세 포함
park-0004,재단법인울산공원묘원,매장묘,석곽/석관부가세 포함,2200000,
park-0004,재단법인울산공원묘원,매장묘,경계석 설치비,110000,"(1M당)자제비, 운반 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,매장묘,(매장),4400000,"[상세: 1단묘 둘레석 (리모델링)석물비용 및 설치비용 포함, 부가세 포함]"
park-0004,재단법인울산공원묘원,매장묘,(매장),8800000,"[상세: 3단묘 일반 둘레석 (리모델링)석물비용 및 설치비용 포함, 부가세 포함]"
park-0004,재단법인울산공원묘원,매장묘,(매장),16500000,"[상세: 3단묘 고급 둘레석 (리모델링)석물비용 및 설치비용 포함, 부가세 포함]"
park-0004,재단법인울산공원묘원,봉안묘,2위형 봉안묘,14000000,"(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,봉안묘,4위형 봉안묘,16200000,"(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,봉안묘,6위형 봉안묘,18400000,"(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,봉안묘,8위형 봉안묘,21700000,"(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,봉안묘,12위형 봉안묘,25000000,"(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,봉안묘,24위형 봉안묘,36000000,"(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,봉안묘,48위형 봉안묘,47000000,"(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,매장묘,2위형 평장묘,11800000,"(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,매장묘,4위형 평장묘,14000000,"(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,매장묘,6위형 평장묘,16200000,"(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,매장묘,8위형 평장묘,18400000,"(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,매장묘,향로석 1개운반 및 설치비용 포함,330000,부가세 포함
park-0004,재단법인울산공원묘원,매장묘,화병 1조,440000,"(2개)운반 및 설치비용 포함, 부가세 포함"
park-0004,재단법인울산공원묘원,매장묘,일반매장묘,22520000,"(1.5평)묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함"
park-0004,재단법인울산공원묘원,매장묘,일반매장묘,32400000,"(2평)묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함"
park-0004,재단법인울산공원묘원,매장묘,일반매장묘,40500000,"(3평)묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함"
